metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1765208322.5061,elite,144.56189955984,1765208322.5061,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765208323,1765216879.0911,80,http,141.101.113.213:80,False,33.170461654663,56,0,100.0,141.101.113.213
True,1764740281.26,elite,145.24737581625,1764740281.26,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764740283,1765216878.9225,80,http,108.162.193.119:80,False,27.764320373535,3123,0,100.0,108.162.193.119
True,1763476734.7979,elite,115.42341557334,1720478916.87,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764663414,1765216878.8894,80,http,185.238.228.166:80,False,50.855875015259,96267,4767,95.281786329354,185.238.228.166
True,1764950254.1812,elite,116.04945459212,1742414376.2668,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764663785,1765216878.5925,80,http,216.205.52.124:80,False,122.82609939575,95869,1114,98.851345081097,216.205.52.124
True,1763479949.6674,elite,119.59796726766,1753338639.8255,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764832291,1765216878.4717,80,http,216.205.52.143:80,False,100.47006607056,79974,192,99.76049696879,216.205.52.143
True,1764951122.3085,elite,149.02386566331,1764742774.3721,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,False,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764742774,1765216878.4279,80,http,45.67.215.155:80,False,74.387788772583,3034,2,99.934123847167,45.67.215.155
True,1764979125.2353,elite,115.46730301214,1742334251.4626,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764663756,1765216878.4278,80,http,102.177.176.116:80,False,239.90988731384,93417,5065,94.856928169615,102.177.176.116
True,1765205476.0873,elite,115.02276405445,1742547540.6444,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764663413,1765216878.4264,80,http,170.114.45.163:80,False,61.219215393066,95634,3654,96.319796954315,170.114.45.163
True,1765206698.4583,elite,139.45663336552,1765206698.4583,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765206699,1765216878.2922,80,http,141.101.113.174:80,False,54.790735244751,66,0,100.0,141.101.113.174
True,1764739577.8427,elite,149.15509939653,1764739577.8427,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764739578,1765216878.2756,80,http,108.162.193.204:80,False,56.031942367554,3118,0,100.0,108.162.193.204
True,1763950381.6991,elite,141.66440593557,1761065834.904,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1764695284,1765216878.1552,80,http,8.35.211.170:80,False,140.44141769409,29317,94,99.680391690184,8.35.211.170
True,1765192253.4167,elite,115.94604310087,1729304449.2922,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764663865,1765216878.1064,80,http,108.162.193.169:80,False,101.60374641418,98753,1316,98.684907413884,108.162.193.169
True,1765020593.2242,elite,127.76969062879,1756296659.38,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764765995,1765216877.9211,80,http,69.84.182.231:80,False,52.099704742432,61763,192,99.690097651521,69.84.182.231
True,1765087652.1985,elite,115.63314382579,1742563206.3527,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764663778,1765216877.8871,80,http,216.205.52.221:80,False,92.3171043396,95874,736,99.23817410206,216.205.52.221
True,1765087702.7612,elite,116.3930558338,1742335845.2869,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764663665,1765216877.8407,80,http,102.177.176.203:80,False,58.647155761719,93065,4530,95.358368768892,102.177.176.203
True,1763476424.2662,elite,127.08054199189,1756295932.0776,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764764797,1765216877.8383,80,http,69.84.182.225:80,False,149.50466156006,61758,197,99.682027277863,69.84.182.225
True,1765208613.4593,elite,133.75176123853,1765208613.4593,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765208613,1765216877.6562,80,http,141.101.114.110:80,False,81.802129745483,53,0,100.0,141.101.114.110
True,1763482643.3132,elite,115.97247546909,1750636977.0422,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764663535,1765216877.4628,80,http,102.177.176.110:80,False,396.07119560242,92831,1275,98.645144836674,102.177.176.110
True,1765205743.9366,elite,149.54044720898,1765205743.9366,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765205745,1765216877.2087,80,http,141.101.113.179:80,False,209.44166183472,73,0,100.0,141.101.113.179
True,1763476600.6561,elite,115.33610255711,1720501730.5158,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764663879,1765216877.0735,80,http,108.162.193.107:80,False,45.413017272949,98622,2032,97.981202932819,108.162.193.107
True,1763480578.1811,elite,137.83373916194,1758992747.8106,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1765041897,1765216877.0609,80,http,108.162.192.21:80,False,34.676551818848,45348,99,99.782163839197,108.162.192.21
True,1765206695.2723,elite,122.33578797543,1765206695.2723,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765206696,1765216876.9946,80,http,141.101.113.153:80,False,53.740739822388,66,0,100.0,141.101.113.153
True,1765175540.7466,elite,115.8990003098,1742385687.1013,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764663900,1765216876.7284,80,http,170.114.45.127:80,False,44.829607009888,95473,3515,96.449064533075,170.114.45.127
True,1763483016.2922,elite,115.33626441396,1750621541.7917,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764663746,1765216876.6171,80,http,45.67.215.29:80,False,136.83104515076,95973,189,99.803456666875,45.67.215.29
True,1765216876.5871,elite,5730.31467958,1750275909.648,AS135905 VIETNAM POSTS AND TELECOMMUNICATIONS GROUP,VNPT-AS-VN,Ho Chi Minh City,Asia,AS,Vietnam,VN,,False,Vietnam Posts and Telecommunications Group,10.822,106.6257,False,WANGSU,True,Ho Chi Minh,success,Asia/Ho_Chi_Minh,700000,1764843958,1765216876.5871,8562,http,14.225.240.23:8562,False,1892.1856880188,39908,58872,40.400890868597,14.225.240.23
True,1763480529.7659,elite,126.95588651214,1756299351.8336,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764768108,1765216876.551,80,http,170.114.45.39:80,False,49.947738647461,59464,191,99.679825664236,170.114.45.39
True,1765192345.9863,elite,144.74556996875,1764742544.9903,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,False,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764742546,1765216876.4875,80,http,45.67.215.248:80,False,115.48638343811,3043,1,99.96714848883,45.67.215.248
True,1763476502.402,elite,115.96326365812,1742381214.6951,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764664143,1765216876.3439,80,http,216.205.52.101:80,False,32.058954238892,95981,3468,96.512785447817,216.205.52.101
True,1765175615.3075,elite,115.28137334245,1742341548.1485,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764663882,1765216876.2216,80,http,45.67.215.161:80,False,115.5993938446,96435,3458,96.538295976695,45.67.215.161
True,1765016115.5508,elite,127.52948114007,1756296801.8289,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764765971,1765216876.0376,80,http,45.67.215.28:80,False,459.2399597168,60108,188,99.688204856044,45.67.215.28
True,1763476602.2932,elite,114.86754125499,1742489857.2647,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764663529,1765216875.7658,80,http,170.114.45.108:80,False,295.53604125977,95626,3696,96.278770061014,170.114.45.108
True,1763481074.2723,elite,115.68679610767,1742493406.7996,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764664206,1765216875.6376,80,http,45.67.215.241:80,False,63.791990280151,96593,3560,96.445438479127,45.67.215.241
True,1763476507.6895,elite,140.11501489877,1761067100.5245,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764696618,1765216875.6018,80,http,108.162.192.53:80,False,55.864334106445,29281,95,99.676606753813,108.162.192.53
True,1763477214.2365,elite,116.20444834289,1742334561.4021,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764663938,1765216875.5577,80,http,102.177.176.108:80,False,282.40537643433,93233,4543,95.353665521191,102.177.176.108
True,1764740332.2775,elite,149.30000105413,1764740332.2775,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764740333,1765216875.3677,80,http,108.162.193.192:80,False,147.50981330872,3127,0,100.0,108.162.193.192
True,1764950590.5728,elite,152.298150422,1764744365.6904,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1764744366,1765216875.1731,80,http,8.35.211.36:80,False,66.019296646118,3091,1,99.96765847348,8.35.211.36
True,1765081875.3961,elite,116.10247864819,1750621854.8502,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764663741,1765216875.1345,80,http,45.67.215.252:80,False,42.3264503479,95963,189,99.803436225976,45.67.215.252
True,1765081880.7672,elite,116.24923391646,1742334948.573,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764663506,1765216875.1247,80,http,102.177.176.219:80,False,55.039644241333,93096,4547,95.343240170826,102.177.176.219
True,1765020409.5037,elite,116.48054708471,1720501755.8636,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1764664050,1765216875.094,80,http,141.101.113.17:80,False,64.336538314819,96045,2133,97.827415510603,141.101.113.17
True,1765016026.3132,elite,120.12547514477,1753335247.923,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764828716,1765216875.0615,80,http,216.205.52.222:80,False,340.04759788513,80037,196,99.755711490285,216.205.52.222
True,1764950763.7832,elite,116.14119633752,1750625754.5655,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764663509,1765216875.0542,80,http,69.84.182.13:80,False,18.25737953186,98361,207,99.789992695398,69.84.182.13
True,1763476924.2808,elite,139.46442615866,1761065828.9655,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764695009,1765216875.0535,80,http,69.84.182.72:80,False,81.377267837524,29498,96,99.67560992093,69.84.182.72
True,1763482365.629,elite,115.60976115691,1720478859.6701,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764663350,1765216874.9956,80,http,185.238.228.220:80,False,54.026365280151,96393,4781,95.274477632593,185.238.228.220
True,1764741738.1918,elite,149.63571062455,1764741738.1918,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764741738,1765216874.9919,80,http,108.162.193.142:80,False,77.404737472534,3120,0,100.0,108.162.193.142
True,1765020411.0334,elite,114.89261651861,1742584513.2035,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764663944,1765216874.9139,80,http,216.205.52.39:80,False,59.583902359009,95745,775,99.197057604642,216.205.52.39
True,1763476546.2074,elite,119.98006705457,1753337339.582,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764830560,1765216874.8759,80,http,216.205.52.102:80,False,35.007476806641,79982,202,99.74807941734,216.205.52.102
True,1765205536.0679,elite,119.53490727568,1765205536.0679,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765205537,1765216874.8525,80,http,141.101.113.154:80,False,58.17985534668,73,0,100.0,141.101.113.154
True,1765149275.2074,elite,143.78575781506,1761066603.5143,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1764695896,1765216874.8017,80,http,8.35.211.188:80,False,75.12640953064,29300,93,99.683598135611,8.35.211.188
True,1764950484.5486,elite,115.70785371888,1742482987.9374,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764663406,1765216874.7946,80,http,170.114.45.160:80,False,55.055618286133,95100,1012,98.947061761279,170.114.45.160
True,1765206211.5263,elite,128.32091836368,1765206211.5263,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765206212,1765216874.64,80,http,141.101.113.119:80,False,121.89626693726,68,0,100.0,141.101.113.119
True,1763478693.7604,elite,116.51946336366,1742391511.2641,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764663342,1765216874.6338,80,http,69.84.182.209:80,False,153.87487411499,98336,4124,95.975014639859,69.84.182.209
True,1763484282.4641,elite,141.83372501951,1761065166.0447,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1764694183,1765216874.5694,80,http,8.35.211.154:80,False,111.61875724792,29312,96,99.673558215452,8.35.211.154
True,1765215260.1453,elite,2557.2411416539,1765109356.5522,AS16276 OVH SAS,OVH,Paris,Europe,EU,France,FR,,True,OVH SAS,48.8566,2.35222,False,Newdep S.R.L.,False,Île-de-France,success,Europe/Paris,75000,1765109363,1765216874.465,80,http,79.137.17.104:80,False,4777.9173851013,419,295,58.683473389356,79.137.17.104
True,1763479062.8484,elite,115.31205738698,1720479715.7248,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764664035,1765216874.4158,80,http,185.238.228.153:80,False,70.463418960571,96817,5690,94.44915956959,185.238.228.153
True,1764739899.3412,elite,145.80876923106,1764739899.3412,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,False,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764739899,1765216874.4078,80,http,45.67.215.176:80,False,28.709650039673,3059,0,100.0,45.67.215.176
True,1765082143.7017,elite,127.50106334376,1756298036.5727,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764767044,1765216874.3824,80,http,216.205.52.218:80,False,191.19930267334,59852,189,99.685215103013,216.205.52.218
True,1765216853.4254,elite,1490.0653716764,1745636649.4394,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Singapore,Asia,AS,Singapore,SG,Pioneer,True,"DigitalOcean, LLC",1.32123,103.695,False,"DigitalOcean, LLC",True,South West,success,Asia/Singapore,627753,1764663500,1765216874.308,8888,http,68.183.179.119:8888,False,5238.7120723724,26632,143474,15.656120301459,68.183.179.119
True,1763478539.6029,elite,116.28686263242,1720452397.2143,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764663634,1765216874.2006,80,http,185.238.228.67:80,False,272.52912521362,96034,2673,97.291985370845,185.238.228.67
True,1763480041.2001,elite,116.28163370936,1742512721.8157,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764663484,1765216874.0202,80,http,170.114.45.40:80,False,69.157838821411,95290,3279,96.673396301068,170.114.45.40
True,1763476495.7101,elite,141.3862452569,1761065641.1839,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764695161,1765216873.9399,80,http,102.177.176.164:80,False,67.812204360962,27470,597,97.872946877115,102.177.176.164
True,1765081980.563,elite,139.92896364356,1761068139.3431,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764697665,1765216873.8604,80,http,108.162.193.240:80,False,72.073221206665,29316,100,99.660048952951,108.162.193.240
True,1764951028.0492,elite,115.1630694369,1720481004.0989,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764664402,1765216873.8399,80,http,185.238.228.57:80,False,81.894874572754,96471,2396,97.576542223391,185.238.228.57
True,1765020609.8559,elite,141.15385259227,1761065882.3811,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1764695105,1765216873.8317,80,http,8.35.211.106:80,False,56.244134902954,29313,95,99.676958650707,8.35.211.106
True,1765207344.1889,elite,132.44699686766,1765207344.1889,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765207345,1765216873.5963,80,http,141.101.113.61:80,False,265.91467857361,64,0,100.0,141.101.113.61
True,1763481114.0071,elite,116.31611237647,1720453671.6668,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764664145,1765216873.565,80,http,185.238.228.20:80,False,296.91219329834,96126,2621,97.345742149129,185.238.228.20
True,1764991340.8353,elite,115.71966323691,1742496905.0635,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764664365,1765216873.2624,80,http,170.114.45.181:80,False,88.168859481812,95449,3340,96.619056777576,170.114.45.181
True,1765206921.6317,elite,170.42626440525,1765206921.6317,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765206923,1765216873.232,80,http,141.101.113.221:80,False,156.64982795715,64,0,100.0,141.101.113.221
True,1765216808.31,transparent,5650.5631562132,1748417279.4783,AS263238 Eliana Vanessa Morocho Oña,Eliana Vanessa Morocho Ona,Guayaquil,South America,SA,Ecuador,EC,,False,Eliana Vanessa Morocho Oña,-2.2038,-79.8819,False,Eliana Vanessa Morocho Oña,True,Guayas,success,America/Guayaquil,,1764749689,1765216873.0909,999,http,45.4.202.170:999,False,3684.565782547,54131,70655,43.37906495921,45.4.202.170
True,1763476421.0158,elite,116.03882365246,1742571560.3688,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764664216,1765216872.8756,80,http,170.114.45.133:80,False,92.559576034546,95150,726,99.242771913722,170.114.45.133
True,1763478645.3337,elite,114.82583227145,1720479388.8728,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764663440,1765216872.8035,80,http,185.238.228.49:80,False,246.4599609375,96253,2403,97.564263704184,185.238.228.49
True,1765016248.8708,elite,126.88345534001,1756296194.9883,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764765165,1765216872.7458,80,http,69.84.182.98:80,False,105.42702674866,61769,190,99.693345599509,69.84.182.98
